Document Number,Accounting Document Number,Company Code,Invoice Status,Activity,Actual Role,Actual Agent,Start Date & Time,End Date & Time,Work Item ID,Process Type Number,Process Type Text
000009841238,5100436442,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DAMSC,2025-08-21 09:53:47,2025-08-21 09:53:47,000194083850,854,QH - Service Entry Required (PO)
000009841314,5100201990,2700,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,NEILLEYC,2025-08-22 07:35:09,2025-08-22 07:35:09,000194199000,854,QH - Service Entry Required (PO)
000009841485,5100053209,2900,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,STAEDLERS,2025-08-20 14:48:42,2025-08-20 14:48:42,000194003405,854,QH - Service Entry Required (PO)
000009841485,5100053209,2900,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,STAEDLERS,2025-08-20 14:50:38,2025-08-20 14:50:38,000194041640,854,QH - Service Entry Required (PO)
000009841642,5100345758,3000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ALLITTT,2025-08-28 14:30:26,2025-08-28 14:30:26,000194832827,813,QH - Manual Check Lines and/or Balance (PO)
000009841649,5100053155,2900,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,STAEDLERS,2025-08-19 11:07:36,2025-08-19 11:07:36,000193844875,854,QH - Service Entry Required (PO)
000009841719,5100091279,2200,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,WALDONK,2025-09-01 10:22:19,2025-09-01 10:22:19,000195040665,854,QH - Service Entry Required (PO)
000009841790,5100527154,2600,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,NEILLEYC,2025-09-15 14:47:16,2025-09-15 14:47:16,000196350952,854,QH - Service Entry Required (PO)
000009841816,5101137728,1000,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,WICKHAMMI,2025-08-29 08:08:42,2025-08-29 08:08:42,000194886455,803,QH - Invalid PO Number (PO)
000009842269,5100436313,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ESSELINKJ,2025-08-20 14:32:29,2025-08-20 14:32:29,000193798244,838,QH - Missing Mandatory Information (PO)
000009842270,5100437645,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ESSELINKJ,2025-08-27 14:35:19,2025-08-27 14:35:19,000193798242,838,QH - Missing Mandatory Information (PO)
000009842271,5100437644,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ESSELINKJ,2025-08-27 14:31:40,2025-08-27 14:31:40,000193798240,838,QH - Missing Mandatory Information (PO)
000009842272,5100437643,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ESSELINKJ,2025-08-27 14:28:46,2025-08-27 14:28:46,000193798241,838,QH - Missing Mandatory Information (PO)
000009842273,5100437642,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ESSELINKJ,2025-08-27 14:21:18,2025-08-27 14:21:18,000193798234,838,QH - Missing Mandatory Information (PO)
000009842274,5100437641,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ESSELINKJ,2025-08-27 14:18:34,2025-08-27 14:18:34,000193798233,838,QH - Missing Mandatory Information (PO)
000009842275,5100437640,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ESSELINKJ,2025-08-27 14:02:01,2025-08-27 14:02:01,000193798235,838,QH - Missing Mandatory Information (PO)
000009842276,5100437627,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ESSELINKJ,2025-08-27 13:05:37,2025-08-27 13:05:37,000193798236,838,QH - Missing Mandatory Information (PO)
000009842277,5100437639,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ESSELINKJ,2025-08-27 13:59:09,2025-08-27 13:59:09,000193798228,838,QH - Missing Mandatory Information (PO)
000009842278,5100437638,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ESSELINKJ,2025-08-27 13:55:13,2025-08-27 13:55:13,000193798226,838,QH - Missing Mandatory Information (PO)
000009842279,5100437637,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ESSELINKJ,2025-08-27 13:51:45,2025-08-27 13:51:45,000193798227,838,QH - Missing Mandatory Information (PO)
000009842280,5100437636,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ESSELINKJ,2025-08-27 13:44:50,2025-08-27 13:44:50,000193798220,838,QH - Missing Mandatory Information (PO)
000009842281,5100437635,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ESSELINKJ,2025-08-27 13:41:06,2025-08-27 13:41:06,000193798221,838,QH - Missing Mandatory Information (PO)
000009842282,5100437634,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ESSELINKJ,2025-08-27 13:38:03,2025-08-27 13:38:03,000193798222,838,QH - Missing Mandatory Information (PO)
000009842283,5100437631,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ESSELINKJ,2025-08-27 13:35:21,2025-08-27 13:35:21,000193798215,838,QH - Missing Mandatory Information (PO)
000009842284,5100437630,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ESSELINKJ,2025-08-27 13:28:57,2025-08-27 13:28:57,000193798214,838,QH - Missing Mandatory Information (PO)
000009842285,5100436311,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ESSELINKJ,2025-08-20 14:28:56,2025-08-20 14:28:56,000193798216,838,QH - Missing Mandatory Information (PO)
000009842316,5101135361,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,MAHARAJSA,2025-08-26 12:27:46,2025-08-26 12:27:46,000194538949,854,QH - Service Entry Required (PO)
000009842643,5101134680,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,RECKK,2025-08-25 12:34:22,2025-08-25 12:34:22,000194400346,854,QH - Service Entry Required (PO)
000009842764,5100358205,2800,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KATURAMUT,2025-08-19 11:05:27,2025-08-19 11:05:27,000193799308,838,QH - Missing Mandatory Information (PO)
000009842819,5101134677,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,RECKK,2025-08-25 12:33:43,2025-08-25 12:33:43,000194400347,854,QH - Service Entry Required (PO)
000009842927,5101132669,1000,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DOBRUCKINISV,2025-08-21 11:48:07,2025-08-21 11:48:07,000194056566,854,QH - Service Entry Required (PO)
000009843125,5100358302,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KATURAMUT,2025-08-19 14:44:21,2025-08-19 14:44:21,000193883993,854,QH - Service Entry Required (PO)
000009843126,5100358301,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KATURAMUT,2025-08-19 14:44:06,2025-08-19 14:44:06,000193883989,854,QH - Service Entry Required (PO)
000009843152,5100255856,2400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BAILEYDM,2025-08-27 12:03:35,2025-08-27 12:03:35,000194660087,813,QH - Manual Check Lines and/or Balance (PO)
000009843188,5100091463,2200,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,OLSENBRI,2025-09-03 11:20:40,2025-09-03 11:20:40,000195347598,854,QH - Service Entry Required (PO)
000009844047,5100363471,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ALLEYSH,2025-09-16 14:06:15,2025-09-16 14:06:15,000196529056,854,QH - Service Entry Required (PO)
000009844106,5100256934,2400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARTHEWN,2025-09-05 15:19:10,2025-09-05 15:19:10,000195702452,899,QH - Tolerance exceeded (PO)
000009844254,5101133485,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,WISEMANCH,2025-08-22 10:37:03,2025-08-22 10:37:03,000194201261,854,QH - Service Entry Required (PO)
000009844254,5101133485,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,WISEMANCH,2025-08-22 10:37:38,2025-08-22 10:37:38,000194201261,854,QH - Service Entry Required (PO)
000009844642,5100359500,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,STAEDLERS,2025-08-26 15:50:23,2025-08-26 15:50:23,000194569997,854,QH - Service Entry Required (PO)
000009844645,5101134658,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,MAHARAJSA,2025-08-25 12:22:18,2025-08-25 12:22:18,000194327863,854,QH - Service Entry Required (PO)
000009844790,5100411795,3500,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CAMPBELLCHER,2025-09-10 14:31:42,2025-09-10 14:31:42,000196085463,854,QH - Service Entry Required (PO)
000009844821,5100406900,3500,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,SHARPKJU,2025-08-19 11:19:12,2025-08-19 11:19:12,000193842533,838,QH - Missing Mandatory Information (PO)
000009844836,5101133467,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,WISEMANCH,2025-08-22 10:20:21,2025-08-22 10:20:21,000194201356,854,QH - Service Entry Required (PO)
000009844873,5100092724,2200,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,OLSENBRI,2025-09-30 08:56:46,2025-09-30 08:56:46,000197865643,854,QH - Service Entry Required (PO)
000009844880,5100053433,2900,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,MADDENSH,2025-08-27 11:35:59,2025-08-27 11:35:59,000194609879,854,QH - Service Entry Required (PO)
000009844968,5100090641,2200,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ARDILLK,2025-08-19 09:06:12,2025-08-19 09:06:12,000193823904,854,QH - Service Entry Required (PO)
000009844990,5100411912,3500,13,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CAMPBELLCHER,2025-09-12 06:23:00,2025-09-12 06:23:00,000196085486,854,QH - Service Entry Required (PO)
000009845033,5100436480,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DAMSC,2025-08-21 11:51:41,2025-08-21 11:51:41,000194083856,854,QH - Service Entry Required (PO)
000009845292,5101133513,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,WISEMANCH,2025-08-22 10:54:59,2025-08-22 10:54:59,000194201323,854,QH - Service Entry Required (PO)
000009845307,5100344307,3000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ANDERSENSD,2025-08-20 11:59:30,2025-08-20 11:59:30,000193945196,854,QH - Service Entry Required (PO)
000009845496,5101134676,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,RECKK,2025-08-25 12:32:54,2025-08-25 12:32:54,000194400345,854,QH - Service Entry Required (PO)
000009845547,5101040275,2100,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,FISHERRY,2025-08-20 12:12:18,2025-08-20 12:12:18,000193995618,838,QH - Missing Mandatory Information (PO)
000009845548,5100198438,3400,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BRIGGSI,2025-08-28 14:02:15,2025-08-28 14:02:15,000194799845,854,QH - Service Entry Required (PO)
000009845864,5100202255,2700,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,NEILLEYC,2025-08-26 08:27:18,2025-08-26 08:27:18,000194414818,854,QH - Service Entry Required (PO)
000009845897,5100255002,2400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARTHEWN,2025-08-20 07:06:56,2025-08-20 07:06:56,000193942579,854,QH - Service Entry Required (PO)
000009845948,5101040842,2100,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BROCKMANV,2025-08-21 11:17:57,2025-08-21 11:17:57,000194123623,860,QH - PO Credit Memo Processing (PO)
000009846111,5100358452,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KATURAMUT,2025-08-20 09:09:59,2025-08-20 09:09:59,000193965644,854,QH - Service Entry Required (PO)
000009846306,5100345103,3000,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ALLITTT,2025-08-25 15:30:40,2025-08-25 15:30:40,000194431812,854,QH - Service Entry Required (PO)
000009846498,5100346052,3200,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARMILEE,2025-08-20 14:29:29,2025-08-20 14:29:29,000194036814,854,QH - Service Entry Required (PO)
000009846545,5101040387,2100,13,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,FISHERRY,2025-08-20 13:33:11,2025-08-20 13:33:11,000194020372,854,QH - Service Entry Required (PO)
000009846634,5100053248,2900,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,FERGUSONRE,2025-08-21 12:45:25,2025-08-21 12:45:25,000194098393,854,QH - Service Entry Required (PO)
000009846885,5100436112,3300,07,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ESSELINKJ,2025-08-19 12:25:03,2025-08-19 12:25:03,000193871548,805,QH - Suspected Duplicate (PO)
000009846946,5100053212,2900,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,STAEDLERS,2025-08-20 14:58:29,2025-08-20 14:58:29,000194003440,854,QH - Service Entry Required (PO)
000009847162,5100358840,2800,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KATURAMUT,2025-08-22 06:21:09,2025-08-22 06:21:09,000194201985,838,QH - Missing Mandatory Information (PO)
000009847168,5100202000,2700,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,NEILLEYC,2025-08-22 07:56:50,2025-08-22 07:56:50,000194204193,854,QH - Service Entry Required (PO)
000009847234,5101040093,2100,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KYLEKB,2025-08-20 07:14:20,2025-08-20 07:14:20,000193920048,838,QH - Missing Mandatory Information (PO)
000009847262,5100198337,3400,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BRIGGSI,2025-08-28 08:26:04,2025-08-28 08:26:04,000194710753,854,QH - Service Entry Required (PO)
000009847435,5100053174,2900,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,FERGUSONRE,2025-08-19 14:50:38,2025-08-19 14:50:38,000193886091,838,QH - Missing Mandatory Information (PO)
000009847436,5100053173,2900,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,FERGUSONRE,2025-08-19 14:46:30,2025-08-19 14:46:30,000193886090,838,QH - Missing Mandatory Information (PO)
000009847437,5100053172,2900,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,FERGUSONRE,2025-08-19 14:44:36,2025-08-19 14:44:36,000193886092,838,QH - Missing Mandatory Information (PO)
000009847494,5100084921,2300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BRIGGSI,2025-09-09 08:13:24,2025-09-09 08:13:24,000195850089,854,QH - Service Entry Required (PO)
000009847620,5100436258,3300,07,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ESSELINKJ,2025-08-20 06:44:32,2025-08-20 06:44:32,000193946189,804,QH - Invalid Vendor (PO)
000009847795,5100092012,2200,13,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ARDILLK,2025-09-16 08:14:31,2025-09-16 08:14:31,000196502132,854,QH - Service Entry Required (PO)
000009847811,5100084475,2300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BAXTERTA,2025-09-02 08:41:38,2025-09-02 08:41:38,000195167325,854,QH - Service Entry Required (PO)
000009847815,5100407445,3500,07,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,OLSENBRI,2025-08-21 10:43:32,2025-08-21 10:43:32,000194005041,805,QH - Suspected Duplicate (PO)
000009847819,5100084502,2300,13,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,MANTEITR,2025-09-02 14:12:30,2025-09-02 14:12:30,000195228054,854,QH - Service Entry Required (PO)
000009847830,5100091013,2200,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,SHARPKJU,2025-08-25 15:12:37,2025-08-25 15:12:37,000194374788,854,QH - Service Entry Required (PO)
000009847833,5100091012,2200,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,SHARPKJU,2025-08-25 15:11:16,2025-08-25 15:11:16,000194374801,854,QH - Service Entry Required (PO)
000009847841,5100085208,2300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BAXTERTA,2025-09-15 14:20:06,2025-09-15 14:20:06,000196440493,854,QH - Service Entry Required (PO)
000009847849,5100083924,2300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,LIESCHDA,2025-08-21 13:40:53,2025-08-21 13:40:53,000194143282,854,QH - Service Entry Required (PO)
000009847852,5100255481,2400,13,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARTHEWN,2025-08-25 11:30:17,2025-08-25 11:30:17,000194381136,838,QH - Missing Mandatory Information (PO)
000009847854,5100091011,2200,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,SHARPKJU,2025-08-25 15:10:24,2025-08-25 15:10:24,000194374759,854,QH - Service Entry Required (PO)
000009847855,5100092174,2200,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,OLSENBRI,2025-09-17 11:52:55,2025-09-17 11:52:55,000196710530,854,QH - Service Entry Required (PO)
000009847860,5100255499,2400,13,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARTHEWN,2025-08-25 12:41:42,2025-08-25 12:41:42,000194396975,838,QH - Missing Mandatory Information (PO)
000009847865,5100084576,2300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BAXTERTA,2025-09-03 10:38:37,2025-09-03 10:38:37,000195337514,854,QH - Service Entry Required (PO)
000009847907,5100436662,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DEJAGERE,2025-08-22 09:03:40,2025-08-22 09:03:40,000194208338,854,QH - Service Entry Required (PO)
000009847951,5100201861,2700,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,VAYROT,2025-08-21 10:56:50,2025-08-21 10:56:50,000194120560,854,QH - Service Entry Required (PO)
000009847966,5100255338,2400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARTHEWN,2025-08-22 12:46:11,2025-08-22 12:46:11,000194261496,854,QH - Service Entry Required (PO)
000009848290,5100347132,3200,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARMILEE,2025-08-21 11:44:26,2025-08-21 11:44:26,000194049622,854,QH - Service Entry Required (PO)
000009848339,5100438689,3300,13,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-03 08:56:13,2025-09-03 08:56:13,000195309851,838,QH - Missing Mandatory Information (PO)
000009848701,5100090824,2200,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,WALDONK,2025-08-21 11:33:25,2025-08-21 11:33:25,000194128616,899,QH - Tolerance exceeded (PO)
000009848702,5100091413,2200,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,WALDONK,2025-09-02 12:39:55,2025-09-02 12:39:55,000195224917,854,QH - Service Entry Required (PO)
000009848703,5100358673,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KATURAMUT,2025-08-21 10:26:57,2025-08-21 10:26:57,000194113381,854,QH - Service Entry Required (PO)
000009848763,5100348077,3000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ANDERSENSD,2025-09-12 12:51:41,2025-09-12 12:51:41,000196074661,854,QH - Service Entry Required (PO)
000009848766,5100053190,2900,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,STAEDLERS,2025-08-20 11:24:51,2025-08-20 11:24:51,000193991090,854,QH - Service Entry Required (PO)
000009848947,5100436702,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,FAINTSU,2025-08-22 11:22:20,2025-08-22 11:22:20,000194214189,854,QH - Service Entry Required (PO)
000009848948,5100255300,2400,13,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,OLSENBRI,2025-08-22 09:46:38,2025-08-22 09:46:38,000194175035,838,QH - Missing Mandatory Information (PO)
000009849046,5100438560,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DAMSC,2025-09-02 13:34:26,2025-09-02 13:34:26,000195235678,899,QH - Tolerance exceeded (PO)
000009849134,5100436701,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,FAINTSU,2025-08-22 11:20:35,2025-08-22 11:20:35,000194214193,854,QH - Service Entry Required (PO)
000009849140,5100481077,2500,13,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DALEYDAN,2025-08-26 15:15:29,2025-08-26 15:15:29,000194447063,854,QH - Service Entry Required (PO)
000009849189,5100437344,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-08-26 11:56:44,2025-08-26 11:56:44,000194516056,854,QH - Service Entry Required (PO)
000009849191,5100437340,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-08-26 11:52:10,2025-08-26 11:52:10,000194516066,854,QH - Service Entry Required (PO)
000009849192,5100437339,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-08-26 11:51:25,2025-08-26 11:51:25,000194516069,854,QH - Service Entry Required (PO)
000009849194,5100437337,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-08-26 11:50:36,2025-08-26 11:50:36,000194516052,854,QH - Service Entry Required (PO)
000009849201,5100437336,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-08-26 11:49:15,2025-08-26 11:49:15,000194516061,854,QH - Service Entry Required (PO)
000009849203,5100437333,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-08-26 11:48:21,2025-08-26 11:48:21,000194516062,854,QH - Service Entry Required (PO)
000009849204,5100437332,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-08-26 11:47:32,2025-08-26 11:47:32,000194516058,854,QH - Service Entry Required (PO)
